metaanalysisid,Descr,Value
228,-2 Log Likelihood,113.6
228,AIC (smaller is better),125.6
228,AICC (smaller is better),153.6
228,BIC (smaller is better),127.4
229,-2 Log Likelihood,140.1
229,AIC (smaller is better),152.1
229,AICC (smaller is better),180.1
229,BIC (smaller is better),153.9
230,-2 Log Likelihood,113.5
230,AIC (smaller is better),125.5
230,AICC (smaller is better),153.5
230,BIC (smaller is better),127.3
231,-2 Log Likelihood,182.5
231,AIC (smaller is better),194.5
231,AICC (smaller is better),222.5
231,BIC (smaller is better),196.4
232,-2 Log Likelihood,144.4
232,AIC (smaller is better),156.4
232,AICC (smaller is better),184.4
232,BIC (smaller is better),158.2
233,-2 Log Likelihood,137.9
233,AIC (smaller is better),149.9
233,AICC (smaller is better),177.9
233,BIC (smaller is better),151.7
234,-2 Log Likelihood,172.5
234,AIC (smaller is better),184.5
234,AICC (smaller is better),212.5
234,BIC (smaller is better),186.3
235,-2 Log Likelihood,113.6
235,AIC (smaller is better),125.6
235,AICC (smaller is better),153.6
235,BIC (smaller is better),127.4
236,-2 Log Likelihood,128.7
236,AIC (smaller is better),140.7
236,AICC (smaller is better),168.7
236,BIC (smaller is better),142.5
237,-2 Log Likelihood,157.8
237,AIC (smaller is better),169.8
237,AICC (smaller is better),197.8
237,BIC (smaller is better),171.6
238,-2 Log Likelihood,266.4
238,AIC (smaller is better),278.4
238,AICC (smaller is better),306.4
238,BIC (smaller is better),280.3
239,-2 Log Likelihood,252.5
239,AIC (smaller is better),264.5
239,AICC (smaller is better),292.5
239,BIC (smaller is better),266.3
240,-2 Log Likelihood,96.1
240,AIC (smaller is better),108.1
240,AICC (smaller is better),136.1
240,BIC (smaller is better),109.9
241,-2 Log Likelihood,215.2
241,AIC (smaller is better),227.2
241,AICC (smaller is better),255.2
241,BIC (smaller is better),229.0
242,-2 Log Likelihood,182.3
242,AIC (smaller is better),194.3
242,AICC (smaller is better),222.3
242,BIC (smaller is better),196.1
243,-2 Log Likelihood,277.3
243,AIC (smaller is better),289.3
243,AICC (smaller is better),317.3
243,BIC (smaller is better),291.2
244,-2 Log Likelihood,247.4
244,AIC (smaller is better),259.4
244,AICC (smaller is better),287.4
244,BIC (smaller is better),261.2
245,-2 Log Likelihood,77.8
245,AIC (smaller is better),89.8
245,AICC (smaller is better),117.8
245,BIC (smaller is better),91.6
246,-2 Log Likelihood,231.4
246,AIC (smaller is better),243.4
246,AICC (smaller is better),271.4
246,BIC (smaller is better),245.2
247,-2 Log Likelihood,173.6
247,AIC (smaller is better),185.6
247,AICC (smaller is better),213.6
247,BIC (smaller is better),187.4
248,-2 Log Likelihood,265.5
248,AIC (smaller is better),277.5
248,AICC (smaller is better),305.5
248,BIC (smaller is better),279.3
249,-2 Log Likelihood,169.2
249,AIC (smaller is better),181.2
249,AICC (smaller is better),209.2
249,BIC (smaller is better),183.1
250,-2 Log Likelihood,137.0
250,AIC (smaller is better),149.0
250,AICC (smaller is better),177.0
250,BIC (smaller is better),150.8
251,-2 Log Likelihood,295.9
251,AIC (smaller is better),307.9
251,AICC (smaller is better),335.9
251,BIC (smaller is better),309.7
252,-2 Log Likelihood,152.0
252,AIC (smaller is better),164.0
252,AICC (smaller is better),192.0
252,BIC (smaller is better),165.8
253,-2 Log Likelihood,137.0
253,AIC (smaller is better),149.0
253,AICC (smaller is better),177.0
253,BIC (smaller is better),150.8
254,-2 Log Likelihood,110.2
254,AIC (smaller is better),122.2
254,AICC (smaller is better),150.2
254,BIC (smaller is better),124.0
255,-2 Log Likelihood,237.5
255,AIC (smaller is better),249.5
255,AICC (smaller is better),277.5
255,BIC (smaller is better),251.3
256,-2 Log Likelihood,154.2
256,AIC (smaller is better),166.2
256,AICC (smaller is better),194.2
256,BIC (smaller is better),168.0
257,-2 Log Likelihood,187.6
257,AIC (smaller is better),199.6
257,AICC (smaller is better),227.6
257,BIC (smaller is better),201.4
258,-2 Log Likelihood,143.3
258,AIC (smaller is better),155.3
258,AICC (smaller is better),183.3
258,BIC (smaller is better),157.1
259,-2 Log Likelihood,145.0
259,AIC (smaller is better),157.0
259,AICC (smaller is better),185.0
259,BIC (smaller is better),158.8
260,-2 Log Likelihood,180.8
260,AIC (smaller is better),192.8
260,AICC (smaller is better),220.8
260,BIC (smaller is better),194.6
261,-2 Log Likelihood,197.1
261,AIC (smaller is better),209.1
261,AICC (smaller is better),237.1
261,BIC (smaller is better),210.9
262,-2 Log Likelihood,118.1
262,AIC (smaller is better),130.1
262,AICC (smaller is better),158.1
262,BIC (smaller is better),131.9
263,-2 Log Likelihood,220.9
263,AIC (smaller is better),232.9
263,AICC (smaller is better),260.9
263,BIC (smaller is better),234.7
264,-2 Log Likelihood,147.5
264,AIC (smaller is better),159.5
264,AICC (smaller is better),187.5
264,BIC (smaller is better),161.3
265,-2 Log Likelihood,183.2
265,AIC (smaller is better),195.2
265,AICC (smaller is better),223.2
265,BIC (smaller is better),197.0
266,-2 Log Likelihood,232E75
266,AIC (smaller is better),232E75
266,AICC (smaller is better),232E75
266,BIC (smaller is better),232E75
267,-2 Log Likelihood,127.9
267,AIC (smaller is better),139.9
267,AICC (smaller is better),167.9
267,BIC (smaller is better),141.7
269,-2 Log Likelihood,214.8
269,AIC (smaller is better),226.8
269,AICC (smaller is better),254.8
269,BIC (smaller is better),228.6
270,-2 Log Likelihood,149.1
270,AIC (smaller is better),161.1
270,AICC (smaller is better),189.1
270,BIC (smaller is better),163.0
271,-2 Log Likelihood,166.7
271,AIC (smaller is better),178.7
271,AICC (smaller is better),206.7
271,BIC (smaller is better),180.6
272,-2 Log Likelihood,204.8
272,AIC (smaller is better),216.8
272,AICC (smaller is better),244.8
272,BIC (smaller is better),218.6
273,-2 Log Likelihood,187.4
273,AIC (smaller is better),199.4
273,AICC (smaller is better),227.4
273,BIC (smaller is better),201.2
274,-2 Log Likelihood,216.3
274,AIC (smaller is better),228.3
274,AICC (smaller is better),256.3
274,BIC (smaller is better),230.1
275,-2 Log Likelihood,179.5
275,AIC (smaller is better),191.5
275,AICC (smaller is better),219.5
275,BIC (smaller is better),193.3
276,-2 Log Likelihood,198.5
276,AIC (smaller is better),210.5
276,AICC (smaller is better),238.5
276,BIC (smaller is better),212.3
277,-2 Log Likelihood,181.0
277,AIC (smaller is better),193.0
277,AICC (smaller is better),221.0
277,BIC (smaller is better),194.8
278,-2 Log Likelihood,314.8
278,AIC (smaller is better),326.8
278,AICC (smaller is better),354.8
278,BIC (smaller is better),328.6
279,-2 Log Likelihood,312.8
279,AIC (smaller is better),324.8
279,AICC (smaller is better),352.8
279,BIC (smaller is better),326.6
280,-2 Log Likelihood,321.8
280,AIC (smaller is better),333.8
280,AICC (smaller is better),361.8
280,BIC (smaller is better),335.6
281,-2 Log Likelihood,188.2
281,AIC (smaller is better),200.2
281,AICC (smaller is better),228.2
281,BIC (smaller is better),202.0
282,-2 Log Likelihood,343.9
282,AIC (smaller is better),355.9
282,AICC (smaller is better),383.9
282,BIC (smaller is better),357.7
283,-2 Log Likelihood,204.6
283,AIC (smaller is better),216.6
283,AICC (smaller is better),244.6
283,BIC (smaller is better),218.4
284,-2 Log Likelihood,252.4
284,AIC (smaller is better),264.4
284,AICC (smaller is better),292.4
284,BIC (smaller is better),266.2
285,-2 Log Likelihood,120.5
285,AIC (smaller is better),132.5
285,AICC (smaller is better),160.5
285,BIC (smaller is better),134.3
286,-2 Log Likelihood,231.0
286,AIC (smaller is better),243.0
286,AICC (smaller is better),271.0
286,BIC (smaller is better),244.9
287,-2 Log Likelihood,237.6
287,AIC (smaller is better),249.6
287,AICC (smaller is better),277.6
287,BIC (smaller is better),251.4
289,-2 Log Likelihood,140.4
289,AIC (smaller is better),152.4
289,AICC (smaller is better),180.4
289,BIC (smaller is better),154.2
290,-2 Log Likelihood,167.1
290,AIC (smaller is better),179.1
290,AICC (smaller is better),207.1
290,BIC (smaller is better),180.9
291,-2 Log Likelihood,179.9
291,AIC (smaller is better),191.9
291,AICC (smaller is better),219.9
291,BIC (smaller is better),193.7
292,-2 Log Likelihood,183.1
292,AIC (smaller is better),195.1
292,AICC (smaller is better),223.1
292,BIC (smaller is better),197.0
293,-2 Log Likelihood,229.7
293,AIC (smaller is better),241.7
293,AICC (smaller is better),269.7
293,BIC (smaller is better),243.5
294,-2 Log Likelihood,195.8
294,AIC (smaller is better),207.8
294,AICC (smaller is better),235.8
294,BIC (smaller is better),209.7
295,-2 Log Likelihood,120.5
295,AIC (smaller is better),132.5
295,AICC (smaller is better),160.5
295,BIC (smaller is better),134.3
296,-2 Log Likelihood,264.9
296,AIC (smaller is better),276.9
296,AICC (smaller is better),304.9
296,BIC (smaller is better),278.7
297,-2 Log Likelihood,253.1
297,AIC (smaller is better),265.1
297,AICC (smaller is better),293.1
297,BIC (smaller is better),266.9
298,-2 Log Likelihood,188.2
298,AIC (smaller is better),200.2
298,AICC (smaller is better),228.2
298,BIC (smaller is better),202.0
299,-2 Log Likelihood,161.8
299,AIC (smaller is better),173.8
299,AICC (smaller is better),201.8
299,BIC (smaller is better),175.7
300,-2 Log Likelihood,141.0
300,AIC (smaller is better),153.0
300,AICC (smaller is better),181.0
300,BIC (smaller is better),154.8
301,-2 Log Likelihood,271.1
301,AIC (smaller is better),283.1
301,AICC (smaller is better),311.1
301,BIC (smaller is better),284.9
302,-2 Log Likelihood,197.6
302,AIC (smaller is better),209.6
302,AICC (smaller is better),237.6
302,BIC (smaller is better),211.4
303,-2 Log Likelihood,188.0
303,AIC (smaller is better),200.0
303,AICC (smaller is better),228.0
303,BIC (smaller is better),201.8
304,-2 Log Likelihood,137.0
304,AIC (smaller is better),149.0
304,AICC (smaller is better),177.0
304,BIC (smaller is better),150.8
305,-2 Log Likelihood,125.0
305,AIC (smaller is better),137.0
305,AICC (smaller is better),165.0
305,BIC (smaller is better),138.8
306,-2 Log Likelihood,110.8
306,AIC (smaller is better),122.8
306,AICC (smaller is better),150.8
306,BIC (smaller is better),124.6
307,-2 Log Likelihood,224.7
307,AIC (smaller is better),236.7
307,AICC (smaller is better),264.7
307,BIC (smaller is better),238.5
308,-2 Log Likelihood,262.5
308,AIC (smaller is better),274.5
308,AICC (smaller is better),302.5
308,BIC (smaller is better),276.3
309,-2 Log Likelihood,109.7
309,AIC (smaller is better),121.7
309,AICC (smaller is better),149.7
309,BIC (smaller is better),123.5
310,-2 Log Likelihood,232E75
310,AIC (smaller is better),232E75
310,AICC (smaller is better),232E75
310,BIC (smaller is better),232E75
311,-2 Log Likelihood,251.2
311,AIC (smaller is better),263.2
311,AICC (smaller is better),291.2
311,BIC (smaller is better),265.0
312,-2 Log Likelihood,192.8
312,AIC (smaller is better),204.8
312,AICC (smaller is better),232.8
312,BIC (smaller is better),206.6
313,-2 Log Likelihood,225.8
313,AIC (smaller is better),237.8
313,AICC (smaller is better),265.8
313,BIC (smaller is better),239.6
314,-2 Log Likelihood,178.3
314,AIC (smaller is better),190.3
314,AICC (smaller is better),218.3
314,BIC (smaller is better),192.1
315,-2 Log Likelihood,140.9
315,AIC (smaller is better),152.9
315,AICC (smaller is better),180.9
315,BIC (smaller is better),154.7
316,-2 Log Likelihood,253.1
316,AIC (smaller is better),265.1
316,AICC (smaller is better),293.1
316,BIC (smaller is better),266.9
317,-2 Log Likelihood,104.1
317,AIC (smaller is better),116.1
317,AICC (smaller is better),144.1
317,BIC (smaller is better),117.9
318,-2 Log Likelihood,183.3
318,AIC (smaller is better),195.3
318,AICC (smaller is better),223.3
318,BIC (smaller is better),197.1
319,-2 Log Likelihood,175.1
319,AIC (smaller is better),187.1
319,AICC (smaller is better),215.1
319,BIC (smaller is better),188.9
320,-2 Log Likelihood,232E75
320,AIC (smaller is better),232E75
320,AICC (smaller is better),232E75
320,BIC (smaller is better),232E75
321,-2 Log Likelihood,206.8
321,AIC (smaller is better),218.8
321,AICC (smaller is better),246.8
321,BIC (smaller is better),220.7
322,-2 Log Likelihood,174.5
322,AIC (smaller is better),186.5
322,AICC (smaller is better),214.5
322,BIC (smaller is better),188.3
323,-2 Log Likelihood,83.2
323,AIC (smaller is better),95.2
323,AICC (smaller is better),123.2
323,BIC (smaller is better),97.1
324,-2 Log Likelihood,232E75
324,AIC (smaller is better),232E75
324,AICC (smaller is better),232E75
324,BIC (smaller is better),232E75
325,-2 Log Likelihood,173.4
325,AIC (smaller is better),185.4
325,AICC (smaller is better),213.4
325,BIC (smaller is better),187.2
327,-2 Log Likelihood,232E75
327,AIC (smaller is better),232E75
327,AICC (smaller is better),232E75
327,BIC (smaller is better),232E75
328,-2 Log Likelihood,227.2
328,AIC (smaller is better),239.2
328,AICC (smaller is better),267.2
328,BIC (smaller is better),241.0
329,-2 Log Likelihood,171.0
329,AIC (smaller is better),183.0
329,AICC (smaller is better),211.0
329,BIC (smaller is better),184.8
330,-2 Log Likelihood,161.4
330,AIC (smaller is better),173.4
330,AICC (smaller is better),201.4
330,BIC (smaller is better),175.2
331,-2 Log Likelihood,232E75
331,AIC (smaller is better),232E75
331,AICC (smaller is better),232E75
331,BIC (smaller is better),232E75
332,-2 Log Likelihood,260.4
332,AIC (smaller is better),272.4
332,AICC (smaller is better),300.4
332,BIC (smaller is better),274.2
333,-2 Log Likelihood,161.8
333,AIC (smaller is better),173.8
333,AICC (smaller is better),201.8
333,BIC (smaller is better),175.6
334,-2 Log Likelihood,272.7
334,AIC (smaller is better),284.7
334,AICC (smaller is better),312.7
334,BIC (smaller is better),286.6
335,-2 Log Likelihood,140.3
335,AIC (smaller is better),152.3
335,AICC (smaller is better),180.3
335,BIC (smaller is better),154.1
336,-2 Log Likelihood,242.4
336,AIC (smaller is better),254.4
336,AICC (smaller is better),282.4
336,BIC (smaller is better),256.2
337,-2 Log Likelihood,195.3
337,AIC (smaller is better),207.3
337,AICC (smaller is better),235.3
337,BIC (smaller is better),209.1
338,-2 Log Likelihood,161.7
338,AIC (smaller is better),173.7
338,AICC (smaller is better),201.7
338,BIC (smaller is better),175.6
339,-2 Log Likelihood,162.8
339,AIC (smaller is better),174.8
339,AICC (smaller is better),202.8
339,BIC (smaller is better),176.6
340,-2 Log Likelihood,250.0
340,AIC (smaller is better),262.0
340,AICC (smaller is better),290.0
340,BIC (smaller is better),263.8
341,-2 Log Likelihood,120.5
341,AIC (smaller is better),132.5
341,AICC (smaller is better),160.5
341,BIC (smaller is better),134.3
342,-2 Log Likelihood,241.2
342,AIC (smaller is better),253.2
342,AICC (smaller is better),281.2
342,BIC (smaller is better),255.0
343,-2 Log Likelihood,246.1
343,AIC (smaller is better),258.1
343,AICC (smaller is better),286.1
343,BIC (smaller is better),260.0
344,-2 Log Likelihood,204.3
344,AIC (smaller is better),216.3
344,AICC (smaller is better),244.3
344,BIC (smaller is better),218.1
345,-2 Log Likelihood,188.1
345,AIC (smaller is better),200.1
345,AICC (smaller is better),228.1
345,BIC (smaller is better),201.9
346,-2 Log Likelihood,340.2
346,AIC (smaller is better),352.2
346,AICC (smaller is better),380.2
346,BIC (smaller is better),354.0
347,-2 Log Likelihood,201.4
347,AIC (smaller is better),213.4
347,AICC (smaller is better),241.4
347,BIC (smaller is better),215.2
348,-2 Log Likelihood,128.7
348,AIC (smaller is better),140.7
348,AICC (smaller is better),168.7
348,BIC (smaller is better),142.5
349,-2 Log Likelihood,281.8
349,AIC (smaller is better),293.8
349,AICC (smaller is better),321.8
349,BIC (smaller is better),295.6
350,-2 Log Likelihood,72.3
350,AIC (smaller is better),84.3
350,AICC (smaller is better),112.3
350,BIC (smaller is better),86.1
351,-2 Log Likelihood,128.7
351,AIC (smaller is better),140.7
351,AICC (smaller is better),168.7
351,BIC (smaller is better),142.5
352,-2 Log Likelihood,206.3
352,AIC (smaller is better),218.3
352,AICC (smaller is better),246.3
352,BIC (smaller is better),220.1
353,-2 Log Likelihood,190.6
353,AIC (smaller is better),202.6
353,AICC (smaller is better),230.6
353,BIC (smaller is better),204.4
354,-2 Log Likelihood,151.5
354,AIC (smaller is better),163.5
354,AICC (smaller is better),191.5
354,BIC (smaller is better),165.3
355,-2 Log Likelihood,140.5
355,AIC (smaller is better),152.5
355,AICC (smaller is better),180.5
355,BIC (smaller is better),154.3
356,-2 Log Likelihood,329.7
356,AIC (smaller is better),341.7
356,AICC (smaller is better),369.7
356,BIC (smaller is better),343.5
357,-2 Log Likelihood,210.4
357,AIC (smaller is better),222.4
357,AICC (smaller is better),250.4
357,BIC (smaller is better),224.2
358,-2 Log Likelihood,242.1
358,AIC (smaller is better),254.1
358,AICC (smaller is better),282.1
358,BIC (smaller is better),255.9
359,-2 Log Likelihood,202.6
359,AIC (smaller is better),214.6
359,AICC (smaller is better),242.6
359,BIC (smaller is better),216.4
360,-2 Log Likelihood,184.9
360,AIC (smaller is better),196.9
360,AICC (smaller is better),224.9
360,BIC (smaller is better),198.7
361,-2 Log Likelihood,118.1
361,AIC (smaller is better),130.1
361,AICC (smaller is better),158.1
361,BIC (smaller is better),131.9
362,-2 Log Likelihood,226.5
362,AIC (smaller is better),238.5
362,AICC (smaller is better),266.5
362,BIC (smaller is better),240.3
363,-2 Log Likelihood,238.0
363,AIC (smaller is better),250.0
