metaanalysisid,Parameter,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper,Gradient
6592,sig1,0.8880,0,1000,I,<.0001,0.05,M,I,3.69535
6592,beta2,-5.8577,0,1000,I,<.0001,0.05,M,I,-7.03579
6592,sig2,-0.6597,0,1000,I,<.0001,0.05,M,I,-5.76E81
6592,fz,6.2120,0,1000,I,<.0001,0.05,M,I,0.000034
6640,logitpi,-13.6055,,1000,,,0.05,,,7.734E-6
6640,beta1,-8.0764,1.1359,1000,-7.11,<.0001,0.05,-10.3054,-5.8475,0.000087
6640,sig1,0.3230,0.7561,1000,0.43,0.6693,0.05,-1.1608,1.8068,0.000115
6640,beta2,-5.7097,0.3578,1000,-15.96,<.0001,0.05,-6.4118,-5.0076,0.000345
6640,sig2,-0.1730,0.4392,1000,-0.39,0.6937,0.05,-1.0349,0.6888,0.000018
6640,fz,5.5972,10.2803,1000,0.54,0.5862,0.05,-14.5763,25.7707,-0.00003
6660,logitpi,-1.2730,0.6289,1000,-2.02,0.0432,0.05,-2.5071,-0.03891,0.000029
6660,beta1,-0.5604,0.3453,1000,-1.62,0.1049,0.05,-1.2380,0.1171,0.000237
6660,sig1,-0.2689,0.3522,1000,-0.76,0.4453,0.05,-0.9601,0.4222,0.000237
6660,beta2,-0.9786,0.2199,1000,-4.45,<.0001,0.05,-1.4102,-0.5471,0.000142
6660,sig2,-0.8608,0.6194,1000,-1.39,0.1649,0.05,-2.0763,0.3546,0.000123
6660,fz,5.1760,11.9012,1000,0.43,0.6637,0.05,-18.1782,28.5302,-0.00016
6694,logitpi,-4.3257,4.0579,1000,-1.07,0.2867,0.05,-12.2887,3.6372,0.048554
6694,beta1,-7.6267,0.8030,1000,-9.50,<.0001,0.05,-9.2025,-6.0509,-2.07636
6694,sig1,-0.3589,0.6350,1000,-0.57,0.5721,0.05,-1.6051,0.8872,-7.04E81
6694,beta2,-4.9650,0.5919,1000,-8.39,<.0001,0.05,-6.1265,-3.8035,4.67302
6694,sig2,0.1576,0.4941,1000,0.32,0.7499,0.05,-0.8121,1.1273,0.11291
6694,fz,6.6415,,1000,,,0.05,,,-1.25E81
6868,logitpi,-10.8505,134.85,1000,-0.08,0.9359,0.05,-275.47,253.77,0.000062
6868,beta1,-3.9303,0.5042,1000,-7.79,<.0001,0.05,-4.9198,-2.9408,-0.00011
6868,sig1,0.1524,0.3859,1000,0.39,0.6930,0.05,-0.6048,0.9096,-0.00008
6868,beta2,-3.0230,0.4692,1000,-6.44,<.0001,0.05,-3.9438,-2.1022,0.000042
6868,sig2,0.2579,0.3232,1000,0.80,0.4252,0.05,-0.3764,0.8922,0.000056
6868,fz,1.7991,1.1758,1000,1.53,0.1263,0.05,-0.5082,4.1064,5.55E-6
6889,logitpi,-10.7763,106.21,1000,-0.10,0.9192,0.05,-219.20,197.65,0.000047
6889,beta1,-4.4015,0.5260,1000,-8.37,<.0001,0.05,-5.4337,-3.3692,-5.11E-6
6889,sig1,0.01312,0.3773,1000,0.03,0.9723,0.05,-0.7272,0.7535,1.038E-6
6889,beta2,-3.7452,0.4709,1000,-7.95,<.0001,0.05,-4.6694,-2.8211,-0.00006
6889,sig2,0.03037,0.4087,1000,0.07,0.9408,0.05,-0.7716,0.8324,-0.00008
6889,fz,0.9100,0.7463,1000,1.22,0.2230,0.05,-0.5544,2.3745,0.000091
6892,logitpi,-8.6437,0,1000,I,<.0001,0.05,M,I,0.000932
6892,beta1,-3.4736,0,1000,I,<.0001,0.05,M,I,-0.02864
6892,sig1,0.06383,0,1000,I,<.0001,0.05,M,I,0.001159
6892,beta2,-3.4897,0,1000,I,<.0001,0.05,M,I,-0.00073
6892,sig2,0.2226,0,1000,I,<.0001,0.05,M,I,-7.82E81
6892,fz,6.4861,0,1000,I,<.0001,0.05,M,I,-0.00011
6916,logitpi,-1.0078,0.5717,1000,-1.76,0.0783,0.05,-2.1296,0.1141,-0.00056
6916,beta1,-1.5829,0.4161,1000,-3.80,0.0002,0.05,-2.3994,-0.7663,0.000191
6916,sig1,0.01239,0.2629,1000,0.05,0.9624,0.05,-0.5035,0.5283,-0.00074
6916,beta2,-1.5302,0.4105,1000,-3.73,0.0002,0.05,-2.3358,-0.7246,-0.00008
6916,sig2,-0.00472,0.2652,1000,-0.02,0.9858,0.05,-0.5250,0.5156,0.000434
6916,fz,5.7105,,1000,,,0.05,,,-0.00008
6955,logitpi,-2.3114,0.6485,1000,-3.56,0.0004,0.05,-3.5840,-1.0388,0.000058
6955,beta1,-3.6256,0.1777,1000,-20.40,<.0001,0.05,-3.9744,-3.2768,-0.00049
6955,sig1,-0.3533,0.2057,1000,-1.72,0.0863,0.05,-0.7570,0.05050,-0.00007
6955,beta2,-2.8328,0.1354,1000,-20.92,<.0001,0.05,-3.0985,-2.5670,-0.00022
6955,sig2,-0.5506,0.2034,1000,-2.71,0.0069,0.05,-0.9498,-0.1515,0.000205
6955,fz,0.9916,0.4588,1000,2.16,0.0309,0.05,0.09119,1.8920,0.000030
6979,logitpi,-2.1036,1.0132,1000,-2.08,0.0381,0.05,-4.0917,-0.1154,0.000146
6979,beta1,-3.4780,0.2790,1000,-12.47,<.0001,0.05,-4.0255,-2.9305,-0.00003
6979,sig1,-0.3390,0.3193,1000,-1.06,0.2886,0.05,-0.9655,0.2875,-0.00007
6979,beta2,-2.8972,0.2415,1000,-12.00,<.0001,0.05,-3.3711,-2.4233,-0.00023
6979,sig2,-0.4289,0.3231,1000,-1.33,0.1847,0.05,-1.0630,0.2052,0.000036
6979,fz,1.0265,0.6410,1000,1.60,0.1096,0.05,-0.2313,2.2843,0.000133
6981,logitpi,-1.2927,0.4620,1000,-2.80,0.0052,0.05,-2.1993,-0.3862,0.000053
6981,beta1,-2.0062,0.1976,1000,-10.15,<.0001,0.05,-2.3939,-1.6185,-0.00009
6981,sig1,-0.4969,0.3143,1000,-1.58,0.1142,0.05,-1.1136,0.1199,0.000298
6981,beta2,-2.2328,0.4533,1000,-4.93,<.0001,0.05,-3.1224,-1.3433,-0.00052
6981,sig2,0.4967,0.2076,1000,2.39,0.0169,0.05,0.08928,0.9041,-0.00049
6981,fz,1.0719,0.8985,1000,1.19,0.2332,0.05,-0.6913,2.8350,0.000158
6985,logitpi,-1.2797,0.6968,1000,-1.84,0.0666,0.05,-2.6470,0.08762,-0.00009
6985,beta1,-3.6082,0.2311,1000,-15.62,<.0001,0.05,-4.0616,-3.1548,-0.00004
6985,sig1,-1.2390,0.8919,1000,-1.39,0.1651,0.05,-2.9893,0.5112,0.000520
6985,beta2,-2.7162,0.2303,1000,-11.79,<.0001,0.05,-3.1682,-2.2643,-0.00042
6985,sig2,-0.5497,0.3728,1000,-1.47,0.1407,0.05,-1.2812,0.1819,-0.00052
6985,fz,5.5472,11.1922,1000,0.50,0.6203,0.05,-16.4158,27.5101,-0.00002
6988,logitpi,-2.8927,0.000077,1000,-37767,<.0001,0.05,-2.8928,-2.8925,470.355
6988,beta1,-3.1757,0.000049,1000,-64649,<.0001,0.05,-3.1758,-3.1756,349.795
6988,sig1,-0.3311,0.000150,1000,-2209.7,<.0001,0.05,-0.3314,-0.3308,-848.891
6988,beta2,-3.1197,0.000046,1000,-68265,<.0001,0.05,-3.1198,-3.1196,342.677
6988,sig2,-0.3768,0.000140,1000,-2697.9,<.0001,0.05,-0.3771,-0.3766,-884.855
6988,fz,3.6823,0.08726,1000,42.20,<.0001,0.05,3.5111,3.8535,-1.22091
6991,logitpi,-13.3872,,1000,,,0.05,,,0.000015
6991,beta1,-3.6067,0.3160,1000,-11.41,<.0001,0.05,-4.2268,-2.9865,-0.00002
6991,sig1,0.06147,0.2463,1000,0.25,0.8030,0.05,-0.4219,0.5449,0.000288
6991,beta2,-3.1171,0.2643,1000,-11.80,<.0001,0.05,-3.6357,-2.5985,7.579E-6
6991,sig2,-0.08133,0.2368,1000,-0.34,0.7313,0.05,-0.5460,0.3833,0.000127
6991,fz,1.3976,0.6081,1000,2.30,0.0217,0.05,0.2043,2.5909,0.000255
6994,logitpi,-2.3208,1.5280,1000,-1.52,0.1291,0.05,-5.3193,0.6776,5.413E-7
6994,beta1,-3.2957,0.3075,1000,-10.72,<.0001,0.05,-3.8992,-2.6923,0.001586
6994,sig1,-0.5382,0.4607,1000,-1.17,0.2429,0.05,-1.4422,0.3658,-0.00039
6994,beta2,-2.6306,0.2483,1000,-10.59,<.0001,0.05,-3.1178,-2.1434,-0.00144
6994,sig2,-0.7002,0.4040,1000,-1.73,0.0834,0.05,-1.4929,0.09255,0.000110
6994,fz,6.0019,,1000,,,0.05,,,-0.00003
7000,logitpi,-1.6340,0.8034,1000,-2.03,0.0422,0.05,-3.2106,-0.05746,0.000090
7000,beta1,-1.7043,0.3108,1000,-5.48,<.0001,0.05,-2.3142,-1.0944,-0.00138
7000,sig1,-0.06307,0.2129,1000,-0.30,0.7671,0.05,-0.4809,0.3547,-0.00070
7000,beta2,-1.6151,0.2974,1000,-5.43,<.0001,0.05,-2.1986,-1.0316,0.000344
7000,sig2,-0.1129,0.2108,1000,-0.54,0.5922,0.05,-0.5265,0.3007,0.000447
7000,fz,2.2396,0.7605,1000,2.94,0.0033,0.05,0.7473,3.7318,0.000160
7003,logitpi,-1.7413,,,,,,,,-0.48562
7003,beta1,-1.8824,,,,,,,,0.52777
7003,sig1,0.1151,,,,,,,,2.70589
7003,beta2,-1.6114,,,,,,,,-0.48071
7003,sig2,0.4069,,,,,,,,0.80812
7003,fz,2.3710,,,,,,,,0.43124
7123,logitpi,-10.0973,0,1000,I,<.0001,0.05,M,I,0.000295
7123,beta1,-4.3416,0,1000,I,<.0001,0.05,M,I,-0.01132
7123,sig1,-0.1074,0,1000,I,<.0001,0.05,M,I,-0.01628
7123,beta2,-4.0889,0,1000,I,<.0001,0.05,M,I,0.008623
7123,sig2,0.05489,,1000,,,0.05,,,0.022715
7123,fz,6.2458,0,1000,I,<.0001,0.05,M,I,-0.00014
7144,logitpi,-7.4928,19.0985,1000,-0.39,0.6949,0.05,-44.9704,29.9849,-1.13E81
7144,beta1,-2.6130,0.2947,1000,-8.87,<.0001,0.05,-3.1913,-2.0347,0.20717
7144,sig1,-0.05882,0.2506,1000,-0.23,0.8145,0.05,-0.5505,0.4329,0.096722
7144,beta2,-2.6204,0.3008,1000,-8.71,<.0001,0.05,-3.2108,-2.0301,-0.05296
7144,sig2,-0.03353,0.2496,1000,-0.13,0.8932,0.05,-0.5232,0.4562,-0.11265
7144,fz,6.1140,,1000,,,0.05,,,-0.00214
7351,logitpi,-3.0171,,,,,,,,-4.22694
7351,beta1,1.5146,,,,,,,,-10.0961
7351,sig1,1.2967,,,,,,,,13.4431
7351,beta2,1.3215,,,,,,,,6.35794
7351,sig2,1.5219,,,,,,,,-9.93904
7351,fz,4.1904,,,,,,,,0.43372
7360,logitpi,-0.8902,0.4159,1000,-2.14,0.0326,0.05,-1.7062,-0.07409,0.000082
7360,beta1,-2.4497,0.2085,1000,-11.75,<.0001,0.05,-2.8588,-2.0405,0.000299
7360,sig1,-0.6963,0.5173,1000,-1.35,0.1787,0.05,-1.7115,0.3189,0.000689
7360,beta2,-1.9988,0.2113,1000,-9.46,<.0001,0.05,-2.4134,-1.5842,0.000290
7360,sig2,-0.4474,0.2966,1000,-1.51,0.1318,0.05,-1.0294,0.1347,-0.00017
7360,fz,-0.03778,0.5957,1000,-0.06,0.9494,0.05,-1.2067,1.1312,-0.00014
7384,logitpi,-1.1076,0,1000,I,<.0001,0.05,M,I,3.18766
7384,beta1,3.1744,0,1000,I,<.0001,0.05,M,I,-16.7433
7384,sig1,4.2796,0,1000,I,<.0001,0.05,M,I,77.1147
7384,beta2,2.2041,,1000,,,0.05,,,23.9804
7384,sig2,3.8851,,1000,,,0.05,,,-1.96E81
7384,fz,5.5870,,1000,,,0.05,,,3.41124
7387,logitpi,-1.3356,0.5029,1000,-2.66,0.0080,0.05,-2.3225,-0.3488,-0.00019
7387,beta1,-0.03317,0.4244,1000,-0.08,0.9377,0.05,-0.8660,0.7997,-0.00050
7387,sig1,0.5445,0.2335,1000,2.33,0.0199,0.05,0.08625,1.0028,0.000161
7387,beta2,-0.7255,0.3880,1000,-1.87,0.0618,0.05,-1.4869,0.03600,0.000296
7387,sig2,0.4507,0.2299,1000,1.96,0.0502,0.05,-0.00049,0.9018,-0.00031
7387,fz,2.6894,1.0478,1000,2.57,0.0104,0.05,0.6334,4.7455,0.000016
7399,logitpi,-0.5886,0.5580,1000,-1.05,0.2918,0.05,-1.6836,0.5065,-0.00008
7399,beta1,-0.2621,0.3475,1000,-0.75,0.4509,0.05,-0.9439,0.4197,-0.00020
7399,sig1,-0.06781,0.3279,1000,-0.21,0.8362,0.05,-0.7113,0.5756,0.000021
7399,beta2,-0.9476,0.2693,1000,-3.52,0.0005,0.05,-1.4761,-0.4191,0.000167
7399,sig2,-0.4133,0.4056,1000,-1.02,0.3084,0.05,-1.2092,0.3825,0.000033
7399,fz,1.5789,0.8755,1000,1.80,0.0716,0.05,-0.1391,3.2970,0.000022
7405,logitpi,-1.5929,0,1000,I,<.0001,0.05,M,I,0
7405,beta1,1.8761,,1000,,,0.05,,,-3.32E81
7405,sig1,1.0488,0,1000,I,<.0001,0.05,M,I,-0.01226
7405,beta2,1.2586,0,1000,I,<.0001,0.05,M,I,-4.23E81
7405,sig2,1.1240,,1000,,,0.05,,,4.501E81
7405,fz,6.9491,0,1000,I,<.0001,0.05,M,I,-1.2E81
7636,logitpi,-11.6521,35.8682,1000,-0.32,0.7454,0.05,-82.0376,58.7334,0.000105
7636,beta1,-4.8844,0.4173,1000,-11.70,<.0001,0.05,-5.7033,-4.0655,-0.00187
7636,sig1,0.3026,0.3226,1000,0.94,0.3484,0.05,-0.3304,0.9356,-0.01538
7636,beta2,-4.4160,0.3353,1000,-13.17,<.0001,0.05,-5.0740,-3.7579,-0.00411
7636,sig2,0.1460,0.3157,1000,0.46,0.6440,0.05,-0.4736,0.7655,0.016148
7636,fz,5.9036,11.3842,1000,0.52,0.6042,0.05,-16.4361,28.2432,0.000268
7864,logitpi,-0.9889,0.6753,1000,-1.46,0.1434,0.05,-2.3141,0.3363,-0.00004
7864,beta1,-1.4416,0.1754,1000,-8.22,<.0001,0.05,-1.7859,-1.0974,-0.00361
7864,sig1,-1.0552,0.5085,1000,-2.08,0.0382,0.05,-2.0530,-0.05735,0.001162
7864,beta2,-1.6795,0.1449,1000,-11.59,<.0001,0.05,-1.9639,-1.3952,0.000168
7864,sig2,-1.4274,0.7407,1000,-1.93,0.0542,0.05,-2.8809,0.02606,-0.00151
7864,fz,5.7800,6.7077,1000,0.86,0.3891,0.05,-7.3827,18.9427,-0.00007
7868,logitpi,-1.8858,1.1197,1000,-1.68,0.0925,0.05,-4.0831,0.3114,0.23990
7868,beta1,-2.3647,0.2493,1000,-9.49,<.0001,0.05,-2.8538,-1.8756,2.842E81
7868,sig1,-0.7434,0,1000,I,<.0001,0.05,M,I,-5.48E81
7868,beta2,-1.9710,0.2772,1000,-7.11,<.0001,0.05,-2.5151,-1.4269,0.58800
7868,sig2,-0.5554,0.3263,1000,-1.70,0.0891,0.05,-1.1957,0.08502,-4.03391
7868,fz,6.6557,4.6149,1000,1.44,0.1496,0.05,-2.4003,15.7116,-0.00003
7872,logitpi,-1.9475,,1000,,,0.05,,,1132.80
7872,beta1,-2.9865,,1000,,,0.05,,,2182.36
7872,sig1,-0.06116,0.000981,1000,-62.31,<.0001,0.05,-0.06309,-0.05923,-1854.61
7872,beta2,-2.7517,,1000,,,0.05,,,809.241
7872,sig2,0.1370,0.003023,1000,45.32,<.0001,0.05,0.1310,0.1429,-762.560
7872,fz,0.8920,0.007129,1000,125.13,<.0001,0.05,0.8780,0.9060,-317.421
7953,logitpi,-2.9138,,1000,,,0.05,,,-157.317
7953,beta1,-2.7835,,1000,,,0.05,,,-181.563
7953,sig1,-0.6066,0,1000,I,<.0001,0.05,M,I,43.7149
7953,beta2,-2.8902,,1000,,,0.05,,,-214.639
7953,sig2,-0.07808,0,1000,I,<.0001,0.05,M,I,193.459
7953,fz,3.4239,,1000,,,0.05,,,2.161E81
8124,logitpi,-0.9592,,1000,,,0.05,,,-12164.9
8124,beta1,-3.3849,,1000,,,0.05,,,-4887.22
8124,sig1,0.3040,0,1000,I,<.0001,0.05,M,I,-2880.63
8124,beta2,-1.0387,0,1000,I,<.0001,0.05,M,I,-6103.87
8124,sig2,0.5716,0,1000,I,<.0001,0.05,M,I,8992.62
8124,fz,-0.2885,0,1000,I,<.0001,0.05,M,I,21358.0
8126,logitpi,-1.6914,0.000012,1000,-139501,<.0001,0.05,-1.6914,-1.6914,-623.820
8126,beta1,-2.2328,0.000015,1000,-151229,<.0001,0.05,-2.2328,-2.2327,-417.209
8126,sig1,0.1738,6.763E-6,1000,25698.1,<.0001,0.05,0.1738,0.1738,2779.84
8126,beta2,-0.6742,7.314E-6,1000,-92181,<.0001,0.05,-0.6742,-0.6742,-504.918
8126,sig2,0.09170,5.721E-6,1000,16027.5,<.0001,0.05,0.09169,0.09171,1855.23
8126,fz,1.4603,0.000045,1000,32315.1,<.0001,0.05,1.4602,1.4604,27964.5
8202,logitpi,-10.2675,0,1000,I,<.0001,0.05,M,I,0
8202,beta1,-4.7995,0,1000,I,<.0001,0.05,M,I,-1.65E81
8202,sig1,0.1840,0,1000,I,<.0001,0.05,M,I,-8.08E81
8202,beta2,-4.0299,0,1000,I,<.0001,0.05,M,I,1.901E81
8202,sig2,-0.5751,0,1000,I,<.0001,0.05,M,I,-0.01055
8202,fz,6.5652,0,1000,I,<.0001,0.05,M,I,1.264E81
8933,logitpi,-2.1191,0,1000,I,<.0001,0.05,M,I,-3.07E81
8933,beta1,-3.2277,0,1000,I,<.0001,0.05,M,I,-0.21450
8933,sig1,-0.2311,,1000,,,0.05,,,0.22284
8933,beta2,-3.1150,0,1000,I,<.0001,0.05,M,I,-0.02367
8933,sig2,-0.3568,0,1000,I,<.0001,0.05,M,I,0.008460
8933,fz,6.2451,,1000,,,0.05,,,-0.00023
9112,logitpi,-2.0945,,,,,,,,-288020
9112,beta1,-3.2299,,,,,,,,-322105
9112,sig1,0.04640,,,,,,,,336098
9112,beta2,-3.1739,,,,,,,,-451708
9112,sig2,-0.2569,,,,,,,,320455
9112,fz,2.2123,,,,,,,,7844.45
9114,logitpi,-1.9386,,1000,,,0.05,,,-968.623
9114,beta1,-1.9740,,1000,,,0.05,,,-612.150
9114,sig1,0.1409,,1000,,,0.05,,,3913.51
9114,beta2,-1.5842,,1000,,,0.05,,,-835.575
9114,sig2,-0.2437,,1000,,,0.05,,,4394.92
9114,fz,2.6037,,1000,,,0.05,,,424.674
9130,logitpi,-2.5753,0,1000,I,<.0001,0.05,M,I,-2.67E81
9130,beta1,-3.3857,,1000,,,0.05,,,1.56552
9130,sig1,-0.07551,0,1000,I,<.0001,0.05,M,I,-10.0810
9130,beta2,-3.5868,0,1000,I,<.0001,0.05,M,I,-6.10945
9130,sig2,0.01995,0,1000,I,<.0001,0.05,M,I,9.374E81
9130,fz,6.7619,0,1000,I,<.0001,0.05,M,I,-1.23E81
9650,logitpi,-0.5350,0.4001,1000,-1.34,0.1815,0.05,-1.3201,0.2501,0.000191
9650,beta1,0.06471,0.4747,1000,0.14,0.8916,0.05,-0.8667,0.9962,0.000710
9650,sig1,0.5560,0.1960,1000,2.84,0.0046,0.05,0.1714,0.9405,-0.00035
9650,beta2,-0.7822,0.4903,1000,-1.60,0.1110,0.05,-1.7444,0.1800,-0.00168
9650,sig2,0.5402,0.2110,1000,2.56,0.0106,0.05,0.1261,0.9543,-0.00070
9650,fz,1.8308,0.6303,1000,2.90,0.0038,0.05,0.5940,3.0676,0.001111
9656,logitpi,-2.0006,1.1031,1000,-1.81,0.0700,0.05,-4.1652,0.1641,-0.00005
9656,beta1,0.02108,0.8165,1000,0.03,0.9794,0.05,-1.5812,1.6233,-0.00012
9656,sig1,0.8869,0.2827,1000,3.14,0.0018,0.05,0.3321,1.4416,0.000032
9656,beta2,-1.6050,1.2312,1000,-1.30,0.1927,0.05,-4.0210,0.8110,0.000075
9656,sig2,1.1486,0.3491,1000,3.29,0.0010,0.05,0.4636,1.8336,-0.00013
9656,fz,1.6981,0.5680,1000,2.99,0.0029,0.05,0.5835,2.8126,-0.00001
9668,logitpi,-0.7090,7.739E-6,1000,-91618,<.0001,0.05,-0.7090,-0.7090,-8836.86
9668,beta1,-0.7410,8.213E-6,1000,-90223,<.0001,0.05,-0.7410,-0.7410,-6262.54
9668,sig1,0.4548,6.116E-6,1000,74364.3,<.0001,0.05,0.4548,0.4548,8274.31
9668,beta2,-1.7376,0.000012,1000,-146187,<.0001,0.05,-1.7376,-1.7376,-5818.80
9668,sig2,0.5113,,1000,,,0.05,,,16874.9
9668,fz,1.2597,,1000,,,0.05,,,28229.5
9670,logitpi,-0.7753,0.5006,1000,-1.55,0.1217,0.05,-1.7576,0.2069,-0.00031
9670,beta1,0.1551,0.6198,1000,0.25,0.8025,0.05,-1.0612,1.3714,0.006295
9670,sig1,0.6148,0.2803,1000,2.19,0.0285,0.05,0.06472,1.1648,0.011646
9670,beta2,-0.3602,0.5468,1000,-0.66,0.5102,0.05,-1.4332,0.7127,-0.00764
9670,sig2,0.4698,0.2857,1000,1.64,0.1004,0.05,-0.09081,1.0304,-0.00717
9670,fz,6.6765,4.0465,1000,1.65,0.0993,0.05,-1.2642,14.6172,-0.00038
9672,logitpi,-0.6883,,1000,,,0.05,,,0.022328
9672,beta1,0.3020,0,1000,I,<.0001,0.05,M,I,-0.03887
9672,sig1,0.6301,0,1000,I,<.0001,0.05,M,I,-0.13142
9672,beta2,-0.2010,,1000,,,0.05,,,7.961E81
9672,sig2,0.4607,0,1000,I,<.0001,0.05,M,I,0.14098
9672,fz,7.0490,0,1000,I,<.0001,0.05,M,I,-0.00027
10112,logitpi,-8.6689,0,1000,I,<.0001,0.05,M,I,0.000704
10112,beta1,-3.4166,0,1000,I,<.0001,0.05,M,I,0.028718
10112,sig1,0.2703,0,1000,I,<.0001,0.05,M,I,-0.01134
10112,beta2,-3.1303,0,1000,I,<.0001,0.05,M,I,-0.00625
10112,sig2,0.009538,0,1000,I,<.0001,0.05,M,I,0.041443
10112,fz,6.4060,0,1000,I,<.0001,0.05,M,I,-0.00005
10116,logitpi,-9.2118,30.3296,1000,-0.30,0.7614,0.05,-68.7288,50.3052,0.000432
10116,beta1,-3.5762,0.6781,1000,-5.27,<.0001,0.05,-4.9070,-2.2455,0.009438
10116,sig1,0.3989,0.3624,1000,1.10,0.2713,0.05,-0.3123,1.1101,-0.02044
10116,beta2,-3.1849,0.5163,1000,-6.17,<.0001,0.05,-4.1980,-2.1718,0.022050
10116,sig2,0.1295,0.3679,1000,0.35,0.7248,0.05,-0.5924,0.8515,-0.00055
10116,fz,6.2070,16.4193,1000,0.38,0.7055,0.05,-26.0133,38.4273,-0.00019
10118,logitpi,-1.6058,,1000,,,0.05,,,-1229.10
10118,beta1,-2.8377,,1000,,,0.05,,,-1118.41
10118,sig1,0.1345,,1000,,,0.05,,,1276.72
10118,beta2,-2.5906,2.846E-6,1000,-910187,<.0001,0.05,-2.5906,-2.5906,-1635.61
10118,sig2,-0.00438,4.922E-6,1000,-890.60,<.0001,0.05,-0.00439,-0.00437,1578.05
10118,fz,2.2662,0.000016,1000,141716,<.0001,0.05,2.2661,2.2662,29.9995
10128,logitpi,-1.2667,0,1000,I,<.0001,0.05,M,I,-0.00021
10128,beta1,-2.0538,,1000,,,0.05,,,1.921E-7
10128,sig1,-0.08811,0,1000,I,<.0001,0.05,M,I,0.000256
10128,beta2,-1.8636,,1000,,,0.05,,,0.000684
10128,sig2,-0.6235,0,1000,I,<.0001,0.05,M,I,0.000329
10128,fz,6.1443,0,1000,I,<.0001,0.05,M,I,-1.34E81
10132,logitpi,2.491E83,0,1000,I,<.0001,0.05,M,I,0
10132,beta1,2.422E83,0,1000,I,<.0001,0.05,M,I,0
10132,sig1,6.473E83,0,1000,I,<.0001,0.05,M,I,0
10132,beta2,2.582E83,0,1000,I,<.0001,0.05,M,I,0
10132,sig2,5.671E83,0,1000,I,<.0001,0.05,M,I,0
10132,fz,1.187E83,0,1000,I,<.0001,0.05,M,I,0
10134,logitpi,-1.1475,0.6742,1000,-1.70,0.0891,0.05,-2.4705,0.1756,0.000157
10134,beta1,-1.9957,0.3740,1000,-5.34,<.0001,0.05,-2.7297,-1.2617,0.000222
10134,sig1,-0.05854,0.2834,1000,-0.21,0.8364,0.05,-0.6147,0.4976,-0.00024
10134,beta2,-1.8692,0.2512,1000,-7.44,<.0001,0.05,-2.3621,-1.3764,-0.00038
10134,sig2,-0.5473,0.3241,1000,-1.69,0.0916,0.05,-1.1832,0.08864,-0.00042
10134,fz,5.5033,,1000,,,0.05,,,-0.00021
10146,logitpi,-1.5304,1.1165,1000,-1.37,0.1708,0.05,-3.7213,0.6605,0.000025
10146,beta1,-3.0738,0.3866,1000,-7.95,<.0001,0.05,-3.8324,-2.3151,0.000077
10146,sig1,-0.5504,0.6388,1000,-0.86,0.3890,0.05,-1.8039,0.7031,-0.00006
10146,beta2,-3.5446,0.5044,1000,-7.03,<.0001,0.05,-4.5344,-2.5549,0.000015
10146,sig2,-0.3605,0.6689,1000,-0.54,0.5901,0.05,-1.6731,0.9521,-0.00003
10146,fz,5.6526,14.2942,1000,0.40,0.6926,0.05,-22.3976,33.7027,-0.00005
10148,logitpi,-1.6032,0.9055,1000,-1.77,0.0769,0.05,-3.3801,0.1736,0.000909
10148,beta1,-2.9175,0.2739,1000,-10.65,<.0001,0.05,-3.4550,-2.3800,-0.00066
10148,sig1,-0.6974,0.5346,1000,-1.30,0.1924,0.05,-1.7464,0.3517,-0.00028
10148,beta2,-2.7235,0.2190,1000,-12.43,<.0001,0.05,-3.1533,-2.2937,0.001274
10148,sig2,-1.1272,0.6564,1000,-1.72,0.0863,0.05,-2.4153,0.1610,0.000263
10148,fz,5.8329,5.9125,1000,0.99,0.3241,0.05,-5.7695,17.4352,-0.00006
10174,logitpi,-1.2406,0,1000,I,<.0001,0.05,M,I,0.008824
10174,beta1,-1.9659,0,1000,I,<.0001,0.05,M,I,0.021652
10174,sig1,-0.1090,0,1000,I,<.0001,0.05,M,I,0.030393
10174,beta2,-1.6989,0,1000,I,<.0001,0.05,M,I,-0.00942
10174,sig2,-0.6975,0,1000,I,<.0001,0.05,M,I,5.632E81
10174,fz,6.0628,0,1000,I,<.0001,0.05,M,I,-1.35E81
10180,logitpi,-1.3830,,1000,,,0.05,,,559.026
10180,beta1,-2.1813,,1000,,,0.05,,,666.149
10180,sig1,0.1176,,1000,,,0.05,,,-626.086
10180,beta2,-2.1928,,1000,,,0.05,,,635.127
10180,sig2,0.1548,,1000,,,0.05,,,-625.542
10180,fz,4.0328,1.0027,1000,4.02,<.0001,0.05,2.0652,6.0004,-0.38318
10182,logitpi,-1.2334,0.6964,1000,-1.77,0.0769,0.05,-2.6000,0.1332,0.000165
10182,beta1,-1.5852,0.2935,1000,-5.40,<.0001,0.05,-2.1611,-1.0093,2.378E-6
10182,sig1,-0.07685,0.3118,1000,-0.25,0.8054,0.05,-0.6887,0.5350,-0.00008
10182,beta2,-1.3358,0.2462,1000,-5.43,<.0001,0.05,-1.8190,-0.8527,0.000072
10182,sig2,-0.2782,0.3086,1000,-0.90,0.3675,0.05,-0.8839,0.3274,0.000034
10182,fz,1.5620,0.7176,1000,2.18,0.0297,0.05,0.1538,2.9702,-0.00004
10184,logitpi,-1.2457,0.7216,1000,-1.73,0.0846,0.05,-2.6617,0.1702,0.000524
10184,beta1,-2.3047,0.2245,1000,-10.27,<.0001,0.05,-2.7452,-1.8642,-0.00006
