metaanalysisid,Descr,Value
67546,BIC (smaller is better),4303.8
67547,-2 Log Likelihood,17759
67547,AIC (smaller is better),17771
67547,AICC (smaller is better),17799
67547,BIC (smaller is better),17773
67651,-2 Log Likelihood,489.6
67651,AIC (smaller is better),501.6
67651,AICC (smaller is better),529.6
67651,BIC (smaller is better),503.4
67658,-2 Log Likelihood,369.9
67658,AIC (smaller is better),381.9
67658,AICC (smaller is better),409.9
67658,BIC (smaller is better),383.7
67789,-2 Log Likelihood,1365.8
67789,AIC (smaller is better),1377.8
67789,AICC (smaller is better),1398.8
67789,BIC (smaller is better),1380.1
67877,-2 Log Likelihood,644.4
67877,AIC (smaller is better),656.4
67877,AICC (smaller is better),664.1
67877,BIC (smaller is better),661.8
67878,-2 Log Likelihood,387.5
67878,AIC (smaller is better),399.5
67878,AICC (smaller is better),407.2
67878,BIC (smaller is better),404.9
67881,-2 Log Likelihood,368.8
67881,AIC (smaller is better),380.8
67881,AICC (smaller is better),392.8
67881,BIC (smaller is better),384.6
68360,-2 Log Likelihood,757.4
68360,AIC (smaller is better),769.4
68360,AICC (smaller is better),783.4
68360,BIC (smaller is better),772.8
69029,-2 Log Likelihood,455.1
69029,AIC (smaller is better),467.1
69029,AICC (smaller is better),483.9
69029,BIC (smaller is better),470.0
69034,-2 Log Likelihood,249.7
69034,AIC (smaller is better),261.7
69034,AICC (smaller is better),282.7
69034,BIC (smaller is better),264.1
69194,-2 Log Likelihood,217.2
69194,AIC (smaller is better),229.2
69194,AICC (smaller is better),257.2
69194,BIC (smaller is better),231.0
69206,-2 Log Likelihood,1101.5
69206,AIC (smaller is better),1113.5
69206,AICC (smaller is better),1121.9
69206,BIC (smaller is better),1118.5
69208,-2 Log Likelihood,499.8
69208,AIC (smaller is better),511.8
69208,AICC (smaller is better),539.8
69208,BIC (smaller is better),513.6
69217,-2 Log Likelihood,1012.6
69217,AIC (smaller is better),1024.6
69217,AICC (smaller is better),1031.6
69217,BIC (smaller is better),1030.2
69229,-2 Log Likelihood,1038.1
69229,AIC (smaller is better),1050.1
69229,AICC (smaller is better),1052.9
69229,BIC (smaller is better),1059.8
69307,-2 Log Likelihood,1503.3
69307,AIC (smaller is better),1515.3
69307,AICC (smaller is better),1529.3
69307,BIC (smaller is better),1518.7
69321,-2 Log Likelihood,2058.5
69321,AIC (smaller is better),2070.5
69321,AICC (smaller is better),2084.5
69321,BIC (smaller is better),2073.9
69322,-2 Log Likelihood,217.2
69322,AIC (smaller is better),229.2
69322,AICC (smaller is better),257.2
69322,BIC (smaller is better),231.0
69326,-2 Log Likelihood,1116.9
69326,AIC (smaller is better),1128.9
69326,AICC (smaller is better),1133.8
69326,BIC (smaller is better),1135.9
69336,-2 Log Likelihood,1625.8
69336,AIC (smaller is better),1637.8
69336,AICC (smaller is better),1642.2
69336,BIC (smaller is better),1645.4
69339,-2 Log Likelihood,507.6
69339,AIC (smaller is better),519.6
69339,AICC (smaller is better),536.4
69339,BIC (smaller is better),522.6
69345,-2 Log Likelihood,1202.1
69345,AIC (smaller is better),1214.1
69345,AICC (smaller is better),1217.6
69345,BIC (smaller is better),1222.7
69347,-2 Log Likelihood,2301.0
69347,AIC (smaller is better),2313.0
69347,AICC (smaller is better),2317.2
69347,BIC (smaller is better),2320.8
69385,-2 Log Likelihood,217.2
69385,AIC (smaller is better),229.2
69385,AICC (smaller is better),257.2
69385,BIC (smaller is better),231.0
69608,-2 Log Likelihood,417.7
69608,AIC (smaller is better),429.7
69608,AICC (smaller is better),450.7
69608,BIC (smaller is better),432.1
69637,-2 Log Likelihood,552.7
69637,AIC (smaller is better),564.7
69637,AICC (smaller is better),592.7
69637,BIC (smaller is better),566.5
70292,-2 Log Likelihood,1307.9
70292,AIC (smaller is better),1319.9
70292,AICC (smaller is better),1331.9
70292,BIC (smaller is better),1323.7
70424,-2 Log Likelihood,728.8
70424,AIC (smaller is better),740.8
70424,AICC (smaller is better),748.5
70424,BIC (smaller is better),746.2
70431,-2 Log Likelihood,591.6
70431,AIC (smaller is better),603.6
70431,AICC (smaller is better),617.6
70431,BIC (smaller is better),607.0
71148,-2 Log Likelihood,1019.4
71148,AIC (smaller is better),1031.4
71148,AICC (smaller is better),1059.4
71148,BIC (smaller is better),1033.2
71182,-2 Log Likelihood,645.1
71182,AIC (smaller is better),657.1
71182,AICC (smaller is better),685.1
71182,BIC (smaller is better),658.9
71224,-2 Log Likelihood,797.8
71224,AIC (smaller is better),809.8
71224,AICC (smaller is better),830.8
71224,BIC (smaller is better),812.2
71234,-2 Log Likelihood,232E75
71234,AIC (smaller is better),232E75
71234,AICC (smaller is better),232E75
71234,BIC (smaller is better),232E75
71414,-2 Log Likelihood,292.0
71414,AIC (smaller is better),304.0
71414,AICC (smaller is better),332.0
71414,BIC (smaller is better),305.8
71495,-2 Log Likelihood,1177.5
71495,AIC (smaller is better),1189.5
71495,AICC (smaller is better),1195.9
71495,BIC (smaller is better),1195.4
72485,-2 Log Likelihood,562.1
72485,AIC (smaller is better),574.1
72485,AICC (smaller is better),590.9
72485,BIC (smaller is better),577.0
72487,-2 Log Likelihood,530.3
72487,AIC (smaller is better),542.3
72487,AICC (smaller is better),559.1
72487,BIC (smaller is better),545.2
72538,-2 Log Likelihood,3519.0
72538,AIC (smaller is better),3531.0
72538,AICC (smaller is better),3547.8
72538,BIC (smaller is better),3533.9
72574,-2 Log Likelihood,7251.4
72574,AIC (smaller is better),7263.4
72574,AICC (smaller is better),7284.4
72574,BIC (smaller is better),7265.8
72578,-2 Log Likelihood,330.3
72578,AIC (smaller is better),342.3
72578,AICC (smaller is better),363.3
72578,BIC (smaller is better),344.7
72584,-2 Log Likelihood,1286.0
72584,AIC (smaller is better),1298.0
72584,AICC (smaller is better),1312.0
72584,BIC (smaller is better),1301.4
