metaanalysisid,Descr,Value
66417,AIC (smaller is better),896.3
66417,AICC (smaller is better),898.5
66417,BIC (smaller is better),904.0
66419,-2 Log Likelihood,3362.3
66419,AIC (smaller is better),3372.3
66419,AICC (smaller is better),3374.0
66419,BIC (smaller is better),3380.8
66420,-2 Log Likelihood,3582.1
66420,AIC (smaller is better),3592.1
66420,AICC (smaller is better),3593.7
66420,BIC (smaller is better),3600.9
66421,-2 Log Likelihood,3650.3
66421,AIC (smaller is better),3660.3
66421,AICC (smaller is better),3662.0
66421,BIC (smaller is better),3669.2
66423,-2 Log Likelihood,926.9
66423,AIC (smaller is better),936.9
66423,AICC (smaller is better),938.9
66423,BIC (smaller is better),944.8
66427,-2 Log Likelihood,968.5
66427,AIC (smaller is better),978.5
66427,AICC (smaller is better),981.9
66427,BIC (smaller is better),984.4
66435,-2 Log Likelihood,1290.2
66435,AIC (smaller is better),1300.2
66435,AICC (smaller is better),1302.2
66435,BIC (smaller is better),1308.1
66436,-2 Log Likelihood,2173.0
66436,AIC (smaller is better),2183.0
66436,AICC (smaller is better),2184.4
66436,BIC (smaller is better),2192.5
66437,-2 Log Likelihood,1200.6
66437,AIC (smaller is better),1210.6
66437,AICC (smaller is better),1213.1
66437,BIC (smaller is better),1217.6
66439,-2 Log Likelihood,377.9
66439,AIC (smaller is better),387.9
66439,AICC (smaller is better),396.5
66439,BIC (smaller is better),390.7
66441,-2 Log Likelihood,5412.4
66441,AIC (smaller is better),5422.4
66441,AICC (smaller is better),5423.8
66441,BIC (smaller is better),5431.9
66445,-2 Log Likelihood,5243.2
66445,AIC (smaller is better),5253.2
66445,AICC (smaller is better),5255.0
66445,BIC (smaller is better),5261.6
66447,-2 Log Likelihood,1628.7
66447,AIC (smaller is better),1638.7
66447,AICC (smaller is better),1640.5
66447,BIC (smaller is better),1647.3
66449,-2 Log Likelihood,5326.1
66449,AIC (smaller is better),5336.1
66449,AICC (smaller is better),5337.5
66449,BIC (smaller is better),5345.6
66453,-2 Log Likelihood,1702.2
66453,AIC (smaller is better),1712.2
66453,AICC (smaller is better),1713.7
66453,BIC (smaller is better),1721.2
66465,-2 Log Likelihood,1002.8
66465,AIC (smaller is better),1012.8
66465,AICC (smaller is better),1015.0
66465,BIC (smaller is better),1020.3
66466,-2 Log Likelihood,1680.7
66466,AIC (smaller is better),1690.7
66466,AICC (smaller is better),1692.2
66466,BIC (smaller is better),1699.8
66470,-2 Log Likelihood,282.7
66470,AIC (smaller is better),292.7
66470,AICC (smaller is better),307.7
66470,BIC (smaller is better),294.2
66475,-2 Log Likelihood,3810.1
66475,AIC (smaller is better),3820.1
66475,AICC (smaller is better),3821.9
66475,BIC (smaller is better),3828.4
66477,-2 Log Likelihood,1319.1
66477,AIC (smaller is better),1329.1
66477,AICC (smaller is better),1331.1
66477,BIC (smaller is better),1337.2
66483,-2 Log Likelihood,1521.7
66483,AIC (smaller is better),1531.7
66483,AICC (smaller is better),1533.3
66483,BIC (smaller is better),1540.4
66501,-2 Log Likelihood,418.9
66501,AIC (smaller is better),428.9
66501,AICC (smaller is better),437.5
66501,BIC (smaller is better),431.7
66794,-2 Log Likelihood,2081.1
66794,AIC (smaller is better),2091.1
66794,AICC (smaller is better),2097.1
66794,BIC (smaller is better),2094.9
66795,-2 Log Likelihood,1670.5
66795,AIC (smaller is better),1680.5
66795,AICC (smaller is better),1690.5
66795,BIC (smaller is better),1683.0
66848,-2 Log Likelihood,3449.0
66848,AIC (smaller is better),3459.0
66848,AICC (smaller is better),3471.0
66848,BIC (smaller is better),3461.0
66878,-2 Log Likelihood,8366.7
66878,AIC (smaller is better),8376.7
66878,AICC (smaller is better),8378.5
66878,BIC (smaller is better),8384.9
66879,-2 Log Likelihood,3982.5
66879,AIC (smaller is better),3992.5
66879,AICC (smaller is better),3994.1
66879,BIC (smaller is better),4001.2
66890,-2 Log Likelihood,2162.3
66890,AIC (smaller is better),2172.3
66890,AICC (smaller is better),2175.3
66890,BIC (smaller is better),2178.6
66900,-2 Log Likelihood,4988.5
66900,AIC (smaller is better),4998.5
66900,AICC (smaller is better),5013.5
66900,BIC (smaller is better),5000.0
66901,-2 Log Likelihood,4905.6
66901,AIC (smaller is better),4915.6
66901,AICC (smaller is better),4921.6
66901,BIC (smaller is better),4919.5
66903,-2 Log Likelihood,18918
66903,AIC (smaller is better),18928
66903,AICC (smaller is better),18940
66903,BIC (smaller is better),18930
66907,-2 Log Likelihood,1895.8
66907,AIC (smaller is better),1905.8
66907,AICC (smaller is better),1914.4
66907,BIC (smaller is better),1908.6
66914,-2 Log Likelihood,972.5
66914,AIC (smaller is better),982.5
66914,AICC (smaller is better),997.5
66914,BIC (smaller is better),984.0
66958,-2 Log Likelihood,255.3
66958,AIC (smaller is better),265.3
66958,AICC (smaller is better),277.3
66958,BIC (smaller is better),267.3
66959,-2 Log Likelihood,233.0
66959,AIC (smaller is better),243.0
66959,AICC (smaller is better),251.5
66959,BIC (smaller is better),245.8
67055,-2 Log Likelihood,7866.6
67055,AIC (smaller is better),7876.6
67055,AICC (smaller is better),7879.0
67055,BIC (smaller is better),7883.8
67057,-2 Log Likelihood,3762.2
67057,AIC (smaller is better),3772.2
67057,AICC (smaller is better),3774.3
67057,BIC (smaller is better),3779.8
67076,-2 Log Likelihood,2162.3
67076,AIC (smaller is better),2172.3
67076,AICC (smaller is better),2175.3
67076,BIC (smaller is better),2178.6
67089,-2 Log Likelihood,335.8
67089,AIC (smaller is better),345.8
67089,AICC (smaller is better),360.8
67089,BIC (smaller is better),347.3
67107,-2 Log Likelihood,972.5
67107,AIC (smaller is better),982.5
67107,AICC (smaller is better),997.5
67107,BIC (smaller is better),984.0
67135,-2 Log Likelihood,869.5
67135,AIC (smaller is better),879.5
67135,AICC (smaller is better),894.5
67135,BIC (smaller is better),881.0
67137,-2 Log Likelihood,855.3
67137,AIC (smaller is better),865.3
67137,AICC (smaller is better),875.3
67137,BIC (smaller is better),867.7
67149,-2 Log Likelihood,1094.8
67149,AIC (smaller is better),1104.8
67149,AICC (smaller is better),1116.8
67149,BIC (smaller is better),1106.8
67165,-2 Log Likelihood,255.3
67165,AIC (smaller is better),265.3
67165,AICC (smaller is better),277.3
67165,BIC (smaller is better),267.3
67166,-2 Log Likelihood,233.0
67166,AIC (smaller is better),243.0
67166,AICC (smaller is better),251.5
67166,BIC (smaller is better),245.8
67264,-2 Log Likelihood,8366.7
67264,AIC (smaller is better),8376.7
67264,AICC (smaller is better),8378.5
67264,BIC (smaller is better),8384.9
67265,-2 Log Likelihood,3982.5
67265,AIC (smaller is better),3992.5
67265,AICC (smaller is better),3994.1
67265,BIC (smaller is better),4001.2
67276,-2 Log Likelihood,2134.4
67276,AIC (smaller is better),2144.4
67276,AICC (smaller is better),2147.6
67276,BIC (smaller is better),2150.5
67286,-2 Log Likelihood,4988.5
67286,AIC (smaller is better),4998.5
67286,AICC (smaller is better),5013.5
67286,BIC (smaller is better),5000.0
67287,-2 Log Likelihood,4905.6
67287,AIC (smaller is better),4915.6
67287,AICC (smaller is better),4921.6
67287,BIC (smaller is better),4919.5
67289,-2 Log Likelihood,18918
67289,AIC (smaller is better),18928
67289,AICC (smaller is better),18940
67289,BIC (smaller is better),18930
67293,-2 Log Likelihood,1895.8
67293,AIC (smaller is better),1905.8
67293,AICC (smaller is better),1914.4
67293,BIC (smaller is better),1908.6
67300,-2 Log Likelihood,972.5
67300,AIC (smaller is better),982.5
67300,AICC (smaller is better),997.5
67300,BIC (smaller is better),984.0
67546,-2 Log Likelihood,4289.0
67546,AIC (smaller is better),4299.0
67546,AICC (smaller is better),4305.7
67546,BIC (smaller is better),4302.6
67547,-2 Log Likelihood,17768
67547,AIC (smaller is better),17778
67547,AICC (smaller is better),17793
67547,BIC (smaller is better),17779
67651,-2 Log Likelihood,496.1
67651,AIC (smaller is better),506.1
67651,AICC (smaller is better),521.1
67651,BIC (smaller is better),507.6
67658,-2 Log Likelihood,376.6
67658,AIC (smaller is better),386.6
67658,AICC (smaller is better),401.6
67658,BIC (smaller is better),388.1
67659,-2 Log Likelihood,261.4
67659,AIC (smaller is better),271.4
67659,AICC (smaller is better),286.4
67659,BIC (smaller is better),272.9
67789,-2 Log Likelihood,1371.0
67789,AIC (smaller is better),1381.0
67789,AICC (smaller is better),1393.0
67789,BIC (smaller is better),1383.0
67877,-2 Log Likelihood,644.6
67877,AIC (smaller is better),654.6
67877,AICC (smaller is better),659.6
67877,BIC (smaller is better),659.1
67878,-2 Log Likelihood,388.8
67878,AIC (smaller is better),398.8
67878,AICC (smaller is better),403.8
67878,BIC (smaller is better),403.3
67881,-2 Log Likelihood,369.2
67881,AIC (smaller is better),379.2
67881,AICC (smaller is better),386.7
67881,BIC (smaller is better),382.4
68351,-2 Log Likelihood,1390.2
68351,AIC (smaller is better),1400.2
68351,AICC (smaller is better),1406.8
68351,BIC (smaller is better),1403.7
68360,-2 Log Likelihood,757.4
68360,AIC (smaller is better),767.4
68360,AICC (smaller is better),776.0
68360,BIC (smaller is better),770.2
69029,-2 Log Likelihood,455.1
69029,AIC (smaller is better),465.1
69029,AICC (smaller is better),475.1
69029,BIC (smaller is better),467.6
69034,-2 Log Likelihood,249.7
69034,AIC (smaller is better),259.7
69034,AICC (smaller is better),271.7
69034,BIC (smaller is better),261.7
69194,-2 Log Likelihood,220.2
69194,AIC (smaller is better),230.2
69194,AICC (smaller is better),245.2
69194,BIC (smaller is better),231.7
69206,-2 Log Likelihood,1101.4
69206,AIC (smaller is better),1111.4
69206,AICC (smaller is better),1116.9
69206,BIC (smaller is better),1115.6
69208,-2 Log Likelihood,499.8
69208,AIC (smaller is better),509.8
69208,AICC (smaller is better),524.8
69208,BIC (smaller is better),511.3
69217,-2 Log Likelihood,1012.9
69217,AIC (smaller is better),1022.9
69217,AICC (smaller is better),1027.5
69217,BIC (smaller is better),1027.7
69229,-2 Log Likelihood,1044.7
69229,AIC (smaller is better),1054.7
69229,AICC (smaller is better),1056.7
69229,BIC (smaller is better),1062.8
69307,-2 Log Likelihood,1503.3
69307,AIC (smaller is better),1513.3
69307,AICC (smaller is better),1521.9
69307,BIC (smaller is better),1516.2
69321,-2 Log Likelihood,2059.9
69321,AIC (smaller is better),2069.9
69321,AICC (smaller is better),2078.4
69321,BIC (smaller is better),2072.7
69322,-2 Log Likelihood,220.2
69322,AIC (smaller is better),230.2
69322,AICC (smaller is better),245.2
69322,BIC (smaller is better),231.7
69326,-2 Log Likelihood,1115.4
69326,AIC (smaller is better),1125.4
69326,AICC (smaller is better),1128.7
69326,BIC (smaller is better),1131.3
69336,-2 Log Likelihood,1625.8
69336,AIC (smaller is better),1635.8
69336,AICC (smaller is better),1638.8
69336,BIC (smaller is better),1642.1
69339,-2 Log Likelihood,507.6
69339,AIC (smaller is better),517.6
69339,AICC (smaller is better),527.6
69339,BIC (smaller is better),520.1
69345,-2 Log Likelihood,1202.6
69345,AIC (smaller is better),1212.6
69345,AICC (smaller is better),1215.0
69345,BIC (smaller is better),1219.8
69347,-2 Log Likelihood,2301.6
69347,AIC (smaller is better),2311.6
69347,AICC (smaller is better),2314.5
69347,BIC (smaller is better),2318.1
69385,-2 Log Likelihood,220.2
69385,AIC (smaller is better),230.2
69385,AICC (smaller is better),245.2
69385,BIC (smaller is better),231.7
69608,-2 Log Likelihood,417.7
69608,AIC (smaller is better),427.7
69608,AICC (smaller is better),439.7
69608,BIC (smaller is better),429.7
69637,-2 Log Likelihood,558.8
69637,AIC (smaller is better),568.8
69637,AICC (smaller is better),583.8
69637,BIC (smaller is better),570.4
70292,-2 Log Likelihood,1316.8
70292,AIC (smaller is better),1326.8
70292,AICC (smaller is better),1334.3
70292,BIC (smaller is better),1330.0
70424,-2 Log Likelihood,728.8
70424,AIC (smaller is better),738.8
70424,AICC (smaller is better),743.8
70424,BIC (smaller is better),743.3
70431,-2 Log Likelihood,591.8
70431,AIC (smaller is better),601.8
70431,AICC (smaller is better),610.4
70431,BIC (smaller is better),604.7
71148,-2 Log Likelihood,1026.1
71148,AIC (smaller is better),1036.1
71148,AICC (smaller is better),1051.1
71148,BIC (smaller is better),1037.6
71182,-2 Log Likelihood,645.1
71182,AIC (smaller is better),655.1
71182,AICC (smaller is better),670.1
71182,BIC (smaller is better),656.6
71224,-2 Log Likelihood,823.8
71224,AIC (smaller is better),833.8
71224,AICC (smaller is better),845.8
71224,BIC (smaller is better),835.8
71234,-2 Log Likelihood,917.2
71234,AIC (smaller is better),927.2
71234,AICC (smaller is better),942.2
71234,BIC (smaller is better),928.7
71414,-2 Log Likelihood,293.5
71414,AIC (smaller is better),303.5
71414,AICC (smaller is better),318.5
71414,BIC (smaller is better),305.0
71418,-2 Log Likelihood,476.5
71418,AIC (smaller is better),486.5
71418,AICC (smaller is better),495.1
71418,BIC (smaller is better),489.3
71486,-2 Log Likelihood,1759.9
71486,AIC (smaller is better),1769.9
71486,AICC (smaller is better),1772.6
71486,BIC (smaller is better),1776.6
71495,-2 Log Likelihood,1192.1
71495,AIC (smaller is better),1202.1
71495,AICC (smaller is better),1206.4
71495,BIC (smaller is better),1207.1
72485,-2 Log Likelihood,562.1
72485,AIC (smaller is better),572.1
72485,AICC (smaller is better),582.1
72485,BIC (smaller is better),574.5
72487,-2 Log Likelihood,530.3
72487,AIC (smaller is better),540.3
72487,AICC (smaller is better),550.3
72487,BIC (smaller is better),542.7
72535,-2 Log Likelihood,2739.4
72535,AIC (smaller is better),2749.4
72535,AICC (smaller is better),2755.4
72535,BIC (smaller is better),2753.3
72538,-2 Log Likelihood,3519.0
72538,AIC (smaller is better),3529.0
72538,AICC (smaller is better),3539.0
72538,BIC (smaller is better),3531.4
72574,-2 Log Likelihood,7251.3
72574,AIC (smaller is better),7261.3
72574,AICC (smaller is better),7273.3
72574,BIC (smaller is better),7263.3
72578,-2 Log Likelihood,336.5
72578,AIC (smaller is better),346.5
72578,AICC (smaller is better),358.5
72578,BIC (smaller is better),348.5
72582,-2 Log Likelihood,1109.1
72582,AIC (smaller is better),1119.1
72582,AICC (smaller is better),1126.6
72582,BIC (smaller is better),1122.3
72584,-2 Log Likelihood,1286.0
72584,AIC (smaller is better),1296.0
72584,AICC (smaller is better),1304.6
72584,BIC (smaller is better),1298.9
